% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
-0.009026284465993876     0.028804794066667628     0.012416437587699022     -32.26153479040529+113.47571796709228i            104.44545329191115-365.1168790320953i             -0.07847199511744735+0.2822390037959555i
-0.009925858703147668     0.03402452855822972      0.012955186448518664     -27.592057857977665+92.90332456080989i            90.58818958688181-311.01390808945337i             0.26929074986877843-0.9344075976148005i
-0.024130203264001223     0.0293360123972902       0.01961955536049537      -75.61702772895794+187.09959356085207i            91.57785619444101-226.4649165569549i              -0.5522467728872886+0.18378436673067758i
-0.03191227339776419      -0.0025754592951948542   0.038689240105369185     -232.7094979317071+295.597903680268i              -19.62339169873517+25.135303334207645i            -0.8372126909836853+1.0112858325519058i
-0.03469495855247926      0.0073492965453954085    0.03391838467591497      -185.71487882067254+274.2267524091811i            39.40954870289133-58.03813994162926i              -0.15913136444740164+0.20922684633704924i
-0.03227808157068323      0.004010197088968931     0.03707145101802224      -220.21197276958011+294.2322560175085i            27.171955107257375-36.613293472871135i            0.02327024244627037-0.019576787981054295i
-0.02718108998723547      -0.004532671075352424    0.033192718542275214     -235.08963343760072+355.143179623745i             -40.045388883017495+60.852915362529956i           -0.7032397607581499+1.0666707475323896i
-0.036245846590959946     0.020363287271605985     0.032910110822040976     -138.14074874639874+210.83580526175453i           77.03456481668925-117.5604367742593i              -0.03442148812888137+0.1365462222893268i
-0.038350722833736285     0.024342227250951257     0.029832515113516117     -113.74566582264688+191.97849700116376i           71.66827335708038-120.7714495494038i              -0.06108859030363367+0.7861618317964992i
-0.04435587913297368      0.026168797953689607     0.03275156089785113      -109.50527301187535+167.4921632822818i            64.60804651870023-98.82027759234822i              -6.090661104684389E-4+9.31588019630992E-4i
-0.04175102661087622      0.030151314680091565     0.027268644453154176     -89.62107113664433+165.60166887823226i            64.71437847841372-119.57912286166565i             -0.0027165195132728133+0.005019580320037714i
-0.036013236933556465     0.030995665892215786     0.027438871098631464     -91.86964813105396+168.30535507505306i            78.25405845264704-143.7026693551198i              0.010986419289509034-0.08108068718341685i
-0.029006810260179202     0.027868898090330024     0.02321842051871339      -90.97542791841163+194.41690713823633i            87.02287821986553-186.2988132095622i              -0.7410230242003735+1.7561699811028575i
-0.03271196611191364      0.03977659202461937      0.021573187673084436     -59.46070751131117+135.54138968285275i            72.31443400095405-164.8416120301579i              0.0029589875127945166-0.006745047213945148i
-0.037096524864762975     0.035722511711216806     0.028129897886342414     -82.070182501863+146.48459205608918i              77.99610095211379-139.97216554091906i             0.030623332394981162+0.6256605944917055i
-0.04013516645548566      0.03227101506910587      0.03427508469985748      -102.2567891481992+149.17339862889688i            82.20342258686196-119.91931321486808i             0.004825604830900654-0.007039648702661718i
-0.04323630472103479      0.02797984907160551      0.04138546542230806      -126.54679812164063+148.5702727976319i            81.89669598911466-96.14952448367596i              4.345731249027613E-4-5.102037244369685E-4i
-0.01401057199260511      0.030913590863744327     0.01449510808450276      -44.48090040172271+139.96447938017266i            98.8307158767973-309.17364560343293i              -0.2771880699048179+0.6297188975824602i
-0.012652331474921202     0.03493925712179231      0.01776636985995368      -39.28961664567274+105.32885374462023i            104.66349126673312-280.8008224772544i             -0.2835571827178092+0.38413385165203756i
-0.017515110554148342     0.0393029137144711       0.019214449907797245     -41.95544719285377+105.66671371786352i            93.47611797014564-234.91322903419723i             -0.14983729267215842-0.07688543214555774i
-0.027006636680131132     0.035519087425521415     0.024846032883731103     -72.52963201100697+145.87355212203454i            94.56778923642895-191.05387910642227i             0.21335489223622675-0.5904361137493931i
-0.030557604001005323     0.032372751171016914     0.027799311545368632     -89.23204623975789+161.92127136550332i            94.52724111348418-171.31460327295602i             0.030549099982096095-0.23198919978379706i
-0.027655032174384416     -0.012078763981247412    0.031799338217540586     -198.3886485756545+313.657039592481i              -87.54622322795734+138.06751193353557i            -2.1913631594192537+3.7847725693087853i
-0.02713199622960336      -0.017498278573417014    0.02846606261874949      -153.79205733840806+271.35575677914534i           -98.70688444186473+175.0750772470181i             1.0928748260589474-1.600239877263355i
-0.027749636742895597     -0.022604244292045824    0.034387309141007634     -148.9974015838287+215.84862262821562i            -119.56873612326876+174.37842778578653i           0.32767072412845977-0.21409127035578024i
-0.02280576103139853      -0.013878325371717038    0.02942446198682044      -193.5974841785937+331.53395681706803i            -119.60470439462684+204.24153382595384i           -0.7341839608763246+0.7469775295865122i
-0.02237290862950535      -0.02571466591006375     0.03484614367655006      -128.53610375057485+184.61099494490088i           -153.335973677589+219.62991499275884i             0.08381032813908007+0.5856077809042546i
-0.027593735330986094     -0.007963472094832991    0.037957858748882745     -243.80953511728129+317.1589080277819i            -67.34592333430061+87.44049436706621i             -0.6204633174798069+0.780796496979594i
-0.02356470703646156      -0.03989293915441546     0.04901146478936773      -96.56197956168774+90.5419514334911i              -163.3244761832257+152.95432172781787i            -0.4122522787918188+0.27358793567229545i
-0.020885297474804762     -0.047074986451287625    0.04582684625768227      -65.92031307344779+67.35448529013213i             -148.61659146159522+151.84991631208655i           1.1363573268512105E-13-1.1610800872631615E-13i
-0.018638633742549274     -0.039049026685858586    0.04396370968426102      -79.51434398371009+86.52343655547106i             -169.0431264378532+183.70474505367616i            0.253532055738226-0.5483874412200912i
-0.0071451483869152885    -0.05100192990984715     0.04582684625768228      -23.18248090237643+23.970241277505057i            -160.4540478723853+165.01989671107108i            -0.09404061060157534-0.07287034359298772i
-0.020885297474804762     -0.047074986451287625    0.054173153742292736     -73.3606664964051+59.12455851091138i              -166.0237208811497+133.3957424027983i             -6.738523311539742E-13+5.413217329472338E-13i
-0.03322510912496433      -0.03409688068805459     0.06309454941274682      -151.07606730528317+91.08462006530698i            -154.106452715769+93.66953281856232i              0.30961736785619465-0.029704006424088547i
-0.03132210905092195      -0.040880013265679756    0.0626014804521672       -120.29989517760444+74.26035117547548i            -157.02399809109093+96.92990358808231i            2.73054537035893E-4-1.6855480863324602E-4i
-0.03150063193895061      -0.04074260899165349     0.0699948591918467       -128.51474610875454+60.82245514340002i            -166.23640636636188+78.67506784678073i            -0.0011564938123145732+5.473363575227198E-4i
-0.03472576967655045      -0.03803118352577485     0.0661221752654165       -137.28893260992285+75.154587727794i              -150.3605153488598+82.31022214798283i             0.0011718221895690867-6.414778807981677E-4i
-0.02646879345122236      -0.04417751660331902     0.06650457609124359      -105.30663201522681+56.7729922885795i             -175.74005994493047+94.74511602085393i            -4.15873384427855E-4+2.2420597824981156E-4i
-0.020885297474804762     -0.047074986451287625    0.06251946122690316      -80.36945094929577+49.68721505595172i             -181.19200745324179+112.0192577454421i            8.42488139694812E-13-5.208557341708654E-13i
-0.02649150263640125      -0.04416390254569386     0.05841726830043734      -98.20589644449065+69.18249825362395i             -163.6971580055584+115.31872074752675i            6.627159508030687E-4-4.668593920426875E-4i
-0.03446385385941191      -0.029627887205664845    0.05923739405235418      -166.00920129835453+113.96216749914296i           -142.81135516490517+97.97669358284507i            -0.1621162033224408-0.12578443450345844i
